meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Northern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0042107,0.0056526,0.0055712,0.005672,0.00649472,0.00732737,0.0082415,0.00912369,0.00998348,0.0108283,0.0116114,0.0123455,0.0129893,0.0135698,0.0140216,0.0143688,0.0146319,0.0148144,0.0149294,0.0149986,0.0149779,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FeedCrops,Beef,Beef,0.004352,0.0062509,0.0156883,0.0266501,0.0296995,0.0359964,0.0488111,0.0624932,0.0793612,0.0995829,0.123709,0.147556,0.175,0.199123,0.225734,0.248319,0.268391,0.286986,0.304316,0.315208,0.330282,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FeedCrops,Dairy,Dairy,0.0209983,0.052934,0.0877263,0.118503,0.131293,0.15559,0.208119,0.265057,0.335238,0.418478,0.519132,0.616789,0.733286,0.833612,0.95014,1.04942,1.14174,1.23087,1.3169,1.372,1.45726,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FeedCrops,Pork,Pork,0.0239048,0.0615946,0.100009,0.174065,0.19395,0.229033,0.281935,0.336485,0.400723,0.474978,0.559038,0.648985,0.745695,0.842619,0.941403,1.03396,1.12204,1.20318,1.27674,1.33897,1.39587,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FeedCrops,Poultry,Poultry,0.0766925,0.17117,0.237587,0.318612,0.359803,0.420585,0.516644,0.614106,0.729241,0.859145,1.0079,1.1647,1.33511,1.50482,1.67822,1.83897,1.99898,2.14497,2.27585,2.39395,2.50245,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FodderHerb_Residue,Beef,Beef,0.0022417,0.0020812,0.0057191,0.0106045,0.0116409,0.0131311,0.0149903,0.0171346,0.0197364,0.0228137,0.0263319,0.0301365,0.0341288,0.0381701,0.0421859,0.0460533,0.0496465,0.0529805,0.0559782,0.0586443,0.0610177,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.0127571,0.0215429,0.0386047,0.056133,0.0612462,0.0674872,0.0757772,0.0859829,0.0984494,0.113028,0.130083,0.1481,0.167891,0.187417,0.208005,0.227762,0.246932,0.265415,0.282669,0.29765,0.31359,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FodderHerb_Residue,Pork,Pork,0.0902428,0.15726,0.220253,0.328577,0.362988,0.417102,0.48751,0.561928,0.649383,0.7491,0.860103,0.985974,1.11798,1.25829,1.39872,1.53888,1.67669,1.80821,1.92866,2.0432,2.14048,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.156963,0.264038,0.319602,0.396068,0.439794,0.492237,0.561012,0.633561,0.718814,0.812452,0.918343,1.03678,1.16159,1.29451,1.42725,1.56046,1.69823,1.82887,1.94731,2.0694,2.17522,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0113047,0.0142949,0.0367827,0.0640296,0.0685163,0.0740836,0.0800121,0.0868312,0.0947812,0.103936,0.113704,0.12331,0.132617,0.141166,0.148875,0.155353,0.160702,0.165037,0.168668,0.171363,0.173246,Mt,
