Labor inputs by ag tech
scenario,region,subsector,technology,input,sector,1990,2005,2015,2020,2035,2050,2065,2080,2095,Units,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_NileR,FruitsTree_NileR_IRR_hi,Labor_Ag,Fruits,0.0,0.0,0.0682323,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_NileR,FruitsTree_NileR_IRR_lo,Labor_Ag,Fruits,0.0,0.0,0.0508999,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_NileR,FruitsTree_NileR_RFD_hi,Labor_Ag,Fruits,0.0,0.0,6.42172,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_NileR,FruitsTree_NileR_RFD_lo,Labor_Ag,Fruits,0.0,0.0,4.52989,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_RiftValley,FruitsTree_RiftValley_IRR_hi,Labor_Ag,Fruits,0.0,0.0,0.00798524,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_RiftValley,FruitsTree_RiftValley_IRR_lo,Labor_Ag,Fruits,0.0,0.0,0.00595688,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_RiftValley,FruitsTree_RiftValley_RFD_hi,Labor_Ag,Fruits,0.0,0.0,0.115933,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_RiftValley,FruitsTree_RiftValley_RFD_lo,Labor_Ag,Fruits,0.0,0.0,0.0817791,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_ShebJubR,FruitsTree_ShebJubR_IRR_hi,Labor_Ag,Fruits,0.0,0.0,0.0235055,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_ShebJubR,FruitsTree_ShebJubR_IRR_lo,Labor_Ag,Fruits,0.0,0.0,0.0175346,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_ShebJubR,FruitsTree_ShebJubR_RFD_hi,Labor_Ag,Fruits,0.0,0.0,0.0880165,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,FruitsTree_ShebJubR,FruitsTree_ShebJubR_RFD_lo,Labor_Ag,Fruits,0.0,0.0,0.062087,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_AfrCstE,Fruits_AfrCstE_IRR_hi,Labor_Ag,Fruits,0.0,0.0,0.00411786,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_AfrCstE,Fruits_AfrCstE_IRR_lo,Labor_Ag,Fruits,0.0,0.0,0.00307184,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_AfrCstE,Fruits_AfrCstE_RFD_hi,Labor_Ag,Fruits,0.0,0.0,0.0320485,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_AfrCstE,Fruits_AfrCstE_RFD_lo,Labor_Ag,Fruits,0.0,0.0,0.0226071,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_AfrCstNE,Fruits_AfrCstNE_RFD_hi,Labor_Ag,Fruits,0.0,0.0,3.93451E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_AfrCstNE,Fruits_AfrCstNE_RFD_lo,Labor_Ag,Fruits,0.0,0.0,2.77541E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_LChad,Fruits_LChad_RFD_hi,Labor_Ag,Fruits,0.0,0.0,4.60983E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_LChad,Fruits_LChad_RFD_lo,Labor_Ag,Fruits,0.0,0.0,3.25153E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_Madagascar,Fruits_Madagascar_RFD_hi,Labor_Ag,Fruits,0.0,0.0,0.0506248,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_Madagascar,Fruits_Madagascar_RFD_lo,Labor_Ag,Fruits,0.0,0.0,0.0357108,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_NileR,Fruits_NileR_IRR_hi,Labor_Ag,Fruits,0.0,0.0,0.00335775,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_NileR,Fruits_NileR_IRR_lo,Labor_Ag,Fruits,0.0,0.0,0.00250479,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_NileR,Fruits_NileR_RFD_hi,Labor_Ag,Fruits,0.0,0.0,0.0505218,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_NileR,Fruits_NileR_RFD_lo,Labor_Ag,Fruits,0.0,0.0,0.0356382,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_RiftValley,Fruits_RiftValley_IRR_hi,Labor_Ag,Fruits,0.0,0.0,6.69387E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_RiftValley,Fruits_RiftValley_IRR_lo,Labor_Ag,Fruits,0.0,0.0,4.99323E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_RiftValley,Fruits_RiftValley_RFD_hi,Labor_Ag,Fruits,0.0,0.0,0.0178537,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_RiftValley,Fruits_RiftValley_RFD_lo,Labor_Ag,Fruits,0.0,0.0,0.012594,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_ShebJubR,Fruits_ShebJubR_IRR_hi,Labor_Ag,Fruits,0.0,0.0,2.08256E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_ShebJubR,Fruits_ShebJubR_IRR_lo,Labor_Ag,Fruits,0.0,0.0,1.55328E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_ShebJubR,Fruits_ShebJubR_RFD_hi,Labor_Ag,Fruits,0.0,0.0,0.00596954,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Fruits_ShebJubR,Fruits_ShebJubR_RFD_lo,Labor_Ag,Fruits,0.0,0.0,0.00421093,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Hardwood_Forest_AfrCstE,Hardwood_Forest_AfrCstE,Labor_Ag,Forest,0.0,0.0,0.0129752,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Hardwood_Forest_AfrCstNE,Hardwood_Forest_AfrCstNE,Labor_Ag,Forest,0.0,0.0,1.73095E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Hardwood_Forest_CongoR,Hardwood_Forest_CongoR,Labor_Ag,Forest,0.0,0.0,6.43912E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Hardwood_Forest_Madagascar,Hardwood_Forest_Madagascar,Labor_Ag,Forest,0.0,0.0,0.0431767,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Hardwood_Forest_NileR,Hardwood_Forest_NileR,Labor_Ag,Forest,0.0,0.0,0.00647374,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Hardwood_Forest_RiftValley,Hardwood_Forest_RiftValley,Labor_Ag,Forest,0.0,0.0,3.18494E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Hardwood_Forest_ShebJubR,Hardwood_Forest_ShebJubR,Labor_Ag,Forest,0.0,0.0,0.00810083,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_AfrCstE,Legumes_AfrCstE_RFD_hi,Labor_Ag,Legumes,0.0,0.0,0.103968,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_AfrCstE,Legumes_AfrCstE_RFD_lo,Labor_Ag,Legumes,0.0,0.0,0.073262,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_AfrCstNE,Legumes_AfrCstNE_IRR_hi,Labor_Ag,Legumes,0.0,0.0,2.45053E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_AfrCstNE,Legumes_AfrCstNE_IRR_lo,Labor_Ag,Legumes,0.0,0.0,1.82424E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_AfrCstNE,Legumes_AfrCstNE_RFD_hi,Labor_Ag,Legumes,0.0,0.0,0.0160841,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_AfrCstNE,Legumes_AfrCstNE_RFD_lo,Labor_Ag,Legumes,0.0,0.0,0.0113338,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_CongoR,Legumes_CongoR_RFD_hi,Labor_Ag,Legumes,0.0,0.0,0.0684629,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_CongoR,Legumes_CongoR_RFD_lo,Labor_Ag,Legumes,0.0,0.0,0.0482431,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_LChad,Legumes_LChad_IRR_hi,Labor_Ag,Legumes,0.0,0.0,2.61652E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_LChad,Legumes_LChad_IRR_lo,Labor_Ag,Legumes,0.0,0.0,1.94781E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_LChad,Legumes_LChad_RFD_hi,Labor_Ag,Legumes,0.0,0.0,0.014374,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_LChad,Legumes_LChad_RFD_lo,Labor_Ag,Legumes,0.0,0.0,0.0101288,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_Madagascar,Legumes_Madagascar_RFD_hi,Labor_Ag,Legumes,0.0,0.0,0.0741279,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_Madagascar,Legumes_Madagascar_RFD_lo,Labor_Ag,Legumes,0.0,0.0,0.052235,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_NileR,Legumes_NileR_IRR_hi,Labor_Ag,Legumes,0.0,0.0,0.0972723,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_NileR,Legumes_NileR_IRR_lo,Labor_Ag,Legumes,0.0,0.0,0.072412,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_NileR,Legumes_NileR_RFD_hi,Labor_Ag,Legumes,0.0,0.0,1.71816,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_NileR,Legumes_NileR_RFD_lo,Labor_Ag,Legumes,0.0,0.0,1.21072,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_RiftValley,Legumes_RiftValley_IRR_hi,Labor_Ag,Legumes,0.0,0.0,0.00747519,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_RiftValley,Legumes_RiftValley_IRR_lo,Labor_Ag,Legumes,0.0,0.0,0.00556478,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_RiftValley,Legumes_RiftValley_RFD_hi,Labor_Ag,Legumes,0.0,0.0,0.550632,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_RiftValley,Legumes_RiftValley_RFD_lo,Labor_Ag,Legumes,0.0,0.0,0.388009,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_ShebJubR,Legumes_ShebJubR_IRR_hi,Labor_Ag,Legumes,0.0,0.0,3.7138E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_ShebJubR,Legumes_ShebJubR_IRR_lo,Labor_Ag,Legumes,0.0,0.0,2.76491E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_ShebJubR,Legumes_ShebJubR_RFD_hi,Labor_Ag,Legumes,0.0,0.0,0.218951,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,Legumes_ShebJubR,Legumes_ShebJubR_RFD_lo,Labor_Ag,Legumes,0.0,0.0,0.154286,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstE,MiscCropTree_AfrCstE_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0167565,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstE,MiscCropTree_AfrCstE_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.012474,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstE,MiscCropTree_AfrCstE_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0684327,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstE,MiscCropTree_AfrCstE_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0482217,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstNE,MiscCropTree_AfrCstNE_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,7.26027E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstNE,MiscCropTree_AfrCstNE_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,5.40473E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstNE,MiscCropTree_AfrCstNE_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00251652,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_AfrCstNE,MiscCropTree_AfrCstNE_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00177329,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_CongoR,MiscCropTree_CongoR_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0012955,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_CongoR,MiscCropTree_CongoR_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,9.64272E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_CongoR,MiscCropTree_CongoR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.040254,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_CongoR,MiscCropTree_CongoR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0283656,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_Madagascar,MiscCropTree_Madagascar_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.33911,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_Madagascar,MiscCropTree_Madagascar_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.238957,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_NileR,MiscCropTree_NileR_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0116211,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_NileR,MiscCropTree_NileR_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00865092,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_NileR,MiscCropTree_NileR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.963128,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_NileR,MiscCropTree_NileR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.678678,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_RiftValley,MiscCropTree_RiftValley_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00386172,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_RiftValley,MiscCropTree_RiftValley_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00287464,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_RiftValley,MiscCropTree_RiftValley_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.335925,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_RiftValley,MiscCropTree_RiftValley_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.236713,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_ShebJubR,MiscCropTree_ShebJubR_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00224829,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_ShebJubR,MiscCropTree_ShebJubR_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00167368,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_ShebJubR,MiscCropTree_ShebJubR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0917186,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCropTree_ShebJubR,MiscCropTree_ShebJubR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0646304,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstE,MiscCrop_AfrCstE_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0345109,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstE,MiscCrop_AfrCstE_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0256908,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstE,MiscCrop_AfrCstE_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.337233,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstE,MiscCrop_AfrCstE_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.237635,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstNE,MiscCrop_AfrCstNE_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,6.31533E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstNE,MiscCrop_AfrCstNE_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,4.7013E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstNE,MiscCrop_AfrCstNE_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.00155951,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_AfrCstNE,MiscCrop_AfrCstNE_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00109893,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_CongoR,MiscCrop_CongoR_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,6.56405E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_CongoR,MiscCrop_CongoR_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,5.01504E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_CongoR,MiscCrop_CongoR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0104381,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_CongoR,MiscCrop_CongoR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.00735558,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_Madagascar,MiscCrop_Madagascar_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,5.69757E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_Madagascar,MiscCrop_Madagascar_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,4.24014E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_Madagascar,MiscCrop_Madagascar_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0231165,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_Madagascar,MiscCrop_Madagascar_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0162894,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_NileR,MiscCrop_NileR_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0223171,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_NileR,MiscCrop_NileR_IRR_lo,Labor_Ag,MiscCrop,0.0,0.0,0.0166133,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_NileR,MiscCrop_NileR_RFD_hi,Labor_Ag,MiscCrop,0.0,0.0,0.95066,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_NileR,MiscCrop_NileR_RFD_lo,Labor_Ag,MiscCrop,0.0,0.0,0.669892,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",Africa_Eastern,MiscCrop_RiftValley,MiscCrop_RiftValley_IRR_hi,Labor_Ag,MiscCrop,0.0,0.0,0.0140972,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
